customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Predicted_Churn,Risk_Level,Customer_Segment,Retention_Priority,Top_SHAP_Drivers,SHAP_Values,SHAP_Directions,Final_Retention_Action
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,No,0.0041972185,0,Low,0.0,Low,tenure | Contract Month-to-month | Contract Two year | OnlineSecurity No | Contract One year,-1.4373 | -1.1265 | -0.8457 | -0.4957 | -0.3057,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Review pricing
8849-AYPTR,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.25,2964.05,No,0.3633111,0,Low,0.0,Low,tenure | Contract Month-to-month | TotalCharges | PaperlessBilling No | MultipleLines No,-0.7189 | 0.4975 | -0.3826 | -0.3015 | -0.2345,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
5893-PYOLZ,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,No,0.011643223,0,Low,0.0,Low,Contract Month-to-month | Contract Two year | MonthlyCharges | tenure | TechSupport No,-0.8323 | -0.7276 | -0.5056 | -0.4368 | -0.3359,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Promote online security; Review pricing
7180-PISOG,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,0.9322985,1,High,1.0,Critical,tenure | Contract Month-to-month | Dependents No | OnlineSecurity No | TotalCharges,0.8925 | 0.7164 | -0.249 | 0.2439 | 0.2378,Increases churn risk | Increases churn risk | Reduces churn risk | Increases churn risk | Increases churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,Yes,0.867189,1,High,1.0,Critical,Contract Month-to-month | OnlineSecurity No | tenure | MonthlyCharges | PaymentMethod Electronic check,0.7092 | 0.3251 | 0.1995 | -0.1835 | 0.1803,Increases churn risk | Increases churn risk | Increases churn risk | Reduces churn risk | Increases churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
9079-YEXQJ,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,Yes,0.23840289,0,Low,0.0,Low,tenure | TechSupport No | Contract Month-to-month | PaperlessBilling No | OnlineBackup No,-0.6285 | -0.3849 | 0.3234 | -0.2673 | -0.2259,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Review pricing
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0.3625198,0,Low,1.0,Low,Contract Month-to-month | TechSupport No | InternetService DSL | InternetService Fiber optic | MonthlyCharges,0.5163 | -0.2814 | -0.2741 | -0.274 | -0.2692,Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security
6968-MHOMU,Male,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,No,0.16814975,0,Low,1.0,Low,Contract Month-to-month | PaymentMethod Electronic check | PaymentMethod Credit card (automatic) | TotalCharges | tenure,-0.8603 | -0.3339 | -0.3275 | -0.3216 | -0.3031,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Promote online security; Offer technical support
0899-LIIBW,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,No,0.49205777,0,Medium,0.0,Medium,tenure | Contract Month-to-month | PaperlessBilling No | TotalCharges | PaperlessBilling Yes,-0.802 | 0.5162 | -0.4878 | -0.2699 | -0.2353,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
3677-IYRBF,Female,1,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.4,78.65,Yes,0.91045594,1,High,1.0,Critical,Contract Month-to-month | tenure | TotalCharges | SeniorCitizen | OnlineSecurity No,0.6626 | 0.4711 | 0.468 | 0.2503 | 0.2003,Increases churn risk | Increases churn risk | Increases churn risk | Increases churn risk | Increases churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
8393-DLHGA,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,2448.75,Yes,0.65202993,1,Medium,1.0,Medium,Contract Month-to-month | Dependents No | MultipleLines No | OnlineBackup No | OnlineSecurity No,0.5106 | -0.2936 | -0.2391 | -0.2322 | 0.1989,Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
7691-XVTZH,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,No,0.06998955,0,Low,0.0,Low,Contract Month-to-month | Contract Two year | tenure | PaymentMethod Electronic check | OnlineSecurity No,-1.3825 | -0.4793 | -0.4626 | -0.2979 | 0.2479,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Promote online security; Offer technical support; Review pricing
5360-LJCNJ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,No,0.1589953,0,Low,0.0,Low,Contract Month-to-month | tenure | OnlineSecurity No | Contract Two year | MonthlyCharges,-1.3333 | -0.8854 | 0.3842 | -0.3821 | 0.3295,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Promote online security; Offer technical support; Review pricing
3891-PUQOD,Female,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,Yes,0.75995594,1,High,1.0,Critical,tenure | Contract Month-to-month | TotalCharges | PaperlessBilling No | InternetService DSL,0.9749 | 0.6096 | 0.567 | -0.2641 | -0.2592,Increases churn risk | Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Priority retention outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
0952-KMEEH,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.15,1230.25,Yes,0.67802405,1,Medium,1.0,Medium,MonthlyCharges | Contract Month-to-month | OnlineSecurity No | PaperlessBilling No | InternetService Fiber optic,0.7567 | 0.5322 | -0.4832 | -0.4353 | 0.2911,Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Offer technical support; Review pricing
4919-IKATY,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,0.7132471,1,High,1.0,Critical,OnlineSecurity No | Contract Month-to-month | tenure | TotalCharges | PaymentMethod Electronic check,-0.8267 | 0.5861 | 0.3882 | 0.2236 | 0.2041,Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk | Increases churn risk,Priority retention outreach; Offer long-term contract incentive; Provide new-customer support; Offer technical support; Review pricing
9746-UGFAC,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,No,0.043340042,0,Low,1.0,Low,Contract Month-to-month | OnlineSecurity No | MonthlyCharges | TechSupport No | StreamingMovies Yes,-1.1521 | -0.3854 | -0.2249 | -0.2153 | -0.1744,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.1,225.55,No,0.019527221,0,Low,1.0,Low,Contract Month-to-month | Contract Two year | OnlineSecurity No | TechSupport No | MonthlyCharges,-1.3137 | -0.8433 | -0.4001 | -0.2339 | -0.2261,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
0531-ZZJWQ,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0,4052.4,No,0.62131923,1,Medium,0.0,Medium,tenure | Contract Month-to-month | PaymentMethod Electronic check | OnlineSecurity No | MonthlyCharges,-0.7477 | 0.6097 | 0.3943 | 0.19 | -0.1577,Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support
8763-KIAFH,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,No,0.019532759,0,Low,1.0,Low,Contract Month-to-month | MonthlyCharges | OnlineSecurity No | tenure | TechSupport No,-1.1526 | -0.5775 | -0.4607 | -0.4342 | -0.2867,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
5863-OOKCL,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,No,0.02901871,0,Low,1.0,Low,MonthlyCharges | OnlineSecurity No | Contract Month-to-month | TechSupport No | PaperlessBilling No,-1.4849 | -0.5083 | 0.4605 | -0.2978 | -0.2841,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive
2958-NHPPS,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.85,473.9,No,0.029393215,0,Low,1.0,Low,TechSupport No | tenure | OnlineSecurity No | MonthlyCharges | Contract Month-to-month,-0.5952 | -0.5613 | -0.5398 | -0.4879 | 0.361,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Offer long-term contract incentive
9530-GRMJG,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,0.015773017,0,Low,0.0,Low,Contract Month-to-month | Contract Two year | tenure | TechSupport No | MonthlyCharges,-0.9612 | -0.7158 | -0.5207 | -0.5083 | -0.3409,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Promote online security; Review pricing
1809-DMJHQ,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7,Yes,0.3487837,0,Low,1.0,Low,Contract Month-to-month | tenure | PaymentMethod Electronic check | PaperlessBilling No | OnlineSecurity No,0.5395 | 0.4061 | -0.3031 | -0.2699 | 0.2049,Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
0164-XAIRP,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,470.2,No,0.009475549,0,Low,1.0,Low,Contract Month-to-month | Contract Two year | OnlineSecurity No | TechSupport No | tenure,-1.4274 | -0.6864 | -0.4083 | -0.333 | -0.2174,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
2926-JEJJC,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,140.95,No,0.03208131,0,Low,1.0,Low,Contract Month-to-month | OnlineSecurity No | MonthlyCharges | TechSupport No | TotalCharges,-1.3677 | -0.4156 | -0.37 | -0.3312 | 0.2627,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement
1169-WCVAK,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No,0.11839622,0,Low,1.0,Low,OnlineSecurity No | PaymentMethod Electronic check | Contract Month-to-month | TechSupport No | MonthlyCharges,-0.5256 | -0.4993 | 0.4247 | -0.421 | -0.245,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Review pricing
1217-VASWC,Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304.0,No,0.25273067,0,Low,0.0,Low,Contract Month-to-month | TotalCharges | MultipleLines No | PaymentMethod Electronic check | StreamingMovies Yes,-1.0301 | -0.2834 | -0.2369 | -0.2351 | 0.1864,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Promote online security; Offer technical support; Review pricing
2452-KDRRH,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.4,6841.05,No,0.6312566,1,Medium,0.0,Medium,tenure | TotalCharges | Contract Month-to-month | PaymentMethod Electronic check | MonthlyCharges,-0.7665 | -0.442 | 0.4338 | -0.3459 | 0.339,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
6402-EJMWF,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,238.5,No,0.34754196,0,Low,1.0,Low,Contract Month-to-month | PaymentMethod Electronic check | MonthlyCharges | OnlineSecurity No | MultipleLines No,0.4758 | -0.3333 | -0.2873 | 0.2681 | -0.2138,Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
7663-CUXZB,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,113.75,6561.25,No,0.1262352,0,Low,0.0,Low,Contract Month-to-month | Contract Two year | OnlineSecurity No | TechSupport No | MonthlyCharges,-0.8206 | -0.6662 | -0.3362 | -0.2428 | 0.2353,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Review pricing
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,No,0.0015256054,0,Low,1.0,Low,tenure | Contract Month-to-month | Contract Two year | OnlineSecurity No | TotalCharges,-1.5767 | -1.1348 | -0.781 | -0.5204 | -0.4833,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
3011-WQKSZ,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,377.55,No,0.16187152,0,Low,1.0,Low,OnlineSecurity No | TechSupport No | Contract Month-to-month | InternetService Fiber optic | OnlineBackup No,-0.5754 | -0.5173 | 0.4334 | -0.2467 | -0.2459,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive
9747-DDZOS,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.5,73.5,Yes,0.6925116,1,Medium,1.0,Medium,tenure | Contract Month-to-month | PaperlessBilling No | OnlineSecurity No | MonthlyCharges,0.9666 | 0.6601 | -0.3752 | 0.2571 | -0.2487,Increases churn risk | Increases churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
2091-MJTFX,Female,0,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,0.05376048,0,Low,1.0,Low,tenure | TotalCharges | MonthlyCharges | TechSupport No | Contract Month-to-month,-0.5418 | -0.4554 | -0.4365 | -0.4244 | 0.4058,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,0.41110674,0,Medium,1.0,Medium,OnlineSecurity No | Contract Month-to-month | Partner No | MultipleLines No | tenure,-0.5992 | 0.5652 | -0.2333 | -0.1521 | -0.1516,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support; Offer technical support
