numerical__SeniorCitizen,numerical__tenure,numerical__MonthlyCharges,numerical__TotalCharges,categorical__gender_Female,categorical__gender_Male,categorical__Partner_No,categorical__Partner_Yes,categorical__Dependents_No,categorical__Dependents_Yes,categorical__PhoneService_No,categorical__PhoneService_Yes,categorical__MultipleLines_No,categorical__MultipleLines_No phone service,categorical__MultipleLines_Yes,categorical__InternetService_DSL,categorical__InternetService_Fiber optic,categorical__InternetService_No,categorical__OnlineSecurity_No,categorical__OnlineSecurity_No internet service,categorical__OnlineSecurity_Yes,categorical__OnlineBackup_No,categorical__OnlineBackup_No internet service,categorical__OnlineBackup_Yes,categorical__DeviceProtection_No,categorical__DeviceProtection_No internet service,categorical__DeviceProtection_Yes,categorical__TechSupport_No,categorical__TechSupport_No internet service,categorical__TechSupport_Yes,categorical__StreamingTV_No,categorical__StreamingTV_No internet service,categorical__StreamingTV_Yes,categorical__StreamingMovies_No,categorical__StreamingMovies_No internet service,categorical__StreamingMovies_Yes,categorical__Contract_Month-to-month,categorical__Contract_One year,categorical__Contract_Two year,categorical__PaperlessBilling_No,categorical__PaperlessBilling_Yes,categorical__PaymentMethod_Bank transfer (automatic),categorical__PaymentMethod_Credit card (automatic),categorical__PaymentMethod_Electronic check,categorical__PaymentMethod_Mailed check
-0.021197546,-0.59709543,-0.32298845,-0.37885872,-0.064442456,-0.038285766,-0.05001044,-0.037478264,-0.034846306,-0.019140715,-0.027042186,-0.012898043,-0.0013928236,-0.0014007576,-0.024831025,-0.101883054,-0.19041315,-0.0011572764,0.18154876,0.0006598429,-0.0012861339,0.030124994,0.0,-0.07612735,-0.14989933,0.0,0.0070025846,0.047612976,0.0,-0.011111241,-0.056071293,0.0,-0.15346889,0.046275314,0.0,-0.24197105,-1.2149636,-0.0956629,0.050234333,-0.25831196,-0.10568035,0.028237408,-0.055323917,0.13287403,-0.015264709
-0.04027997,-0.2253174,0.5515032,-0.23554455,-0.0981065,-0.029291198,0.081190534,0.007082237,0.020211019,0.009350952,-0.011426705,-0.0070454353,-0.0073863566,-0.00044769538,-0.018821271,0.054731797,0.18618149,-0.00052418106,-0.24504167,0.0010647019,-0.031474933,0.06943803,0.0,-0.027192606,-0.009969118,0.0,0.066780016,-0.021095315,0.0,-0.019164281,0.01327386,0.0,0.049408656,0.032701828,0.0,0.15799908,-1.199348,-0.09722942,0.088644244,-0.33360735,-0.12066593,-0.14236175,-0.026994035,-0.278808,0.01722643
-0.03466127,0.14631437,-0.076325096,0.2330383,0.035529863,-0.005164209,-0.031901944,-0.014481895,-0.017423961,0.00063630077,-0.015690718,-0.0023526333,-0.05856623,-0.0012837029,-0.041378938,0.014661993,-0.22043878,0.0033585778,-0.53718626,-0.00080799946,-0.0055446695,-0.09873922,0.0,-0.011607548,-0.026848009,0.0,-0.03926495,-0.3892744,0.0,0.004017482,-0.043977313,0.0,-0.060075834,-0.04265306,0.0,-0.050420366,0.55373096,0.0150298,0.08918533,0.031127011,0.034501262,-1.619187e-05,0.0002515704,-0.21121766,-0.081087664
0.1321872,-0.24995773,0.4700501,-0.21369791,-0.13115875,-0.05136581,0.0006526253,-0.0010999868,0.030785013,0.0029801342,-0.0034270473,-0.0043836855,0.0743483,5.8019163e-05,0.027429754,0.050443683,0.1387225,-0.0017430754,0.09288257,0.0010601311,-0.01595116,0.14489844,0.0,-0.03386494,-0.10549661,0.0,0.04328386,-0.24954696,0.0,-0.051130094,0.017043497,0.0,0.0407915,0.0472721,0.0,0.14953274,-1.1301445,0.008127285,0.075964555,0.02699572,0.010598997,0.03448983,-0.07031846,-0.34707773,-0.021458164
-0.058854107,-0.0036798911,-0.2905576,0.10158538,-0.11874759,-0.019505184,-0.0130360685,0.029503077,-0.00026222446,-0.015738482,-0.0137652485,-0.0043846173,0.029715534,-0.0006220377,0.025693703,-0.01608667,-0.14454721,-0.0019474708,-0.21493381,7.878355e-05,0.04203953,-0.15012893,0.0,-0.022069147,-0.057941936,0.0,0.08181071,-0.2419176,0.0,-0.06932286,0.042474568,0.0,-0.123281896,0.06707109,0.0,-0.06617319,-0.87156457,-0.16428687,-0.5918712,-0.03285222,0.024219172,0.021664578,0.086343564,-0.19054879,0.03066786
-0.0009793898,-0.47715542,-0.23836404,-0.113637455,-0.13907845,-0.04582188,-0.06595838,-0.028583622,-0.009078405,-0.029186424,-0.008838788,-0.0028188764,-0.09807648,0.0002091901,-0.048063945,-0.026551027,-0.18089989,-6.6990964e-05,-0.32809198,0.0010709137,-0.018839603,0.015696244,0.0,-0.12017487,-0.12538847,0.0,0.031169087,-0.2396433,0.0,-0.05485973,-0.0010675245,0.0,-0.10552383,0.025079701,0.0,0.14861923,-0.65575874,0.029221538,0.054262366,0.009407023,0.0006702217,-0.06995258,-0.090005144,-0.14061828,1.8210023e-05
0.009107929,0.09403731,-0.4491824,0.1269597,0.11077683,-0.006846889,0.011308966,0.0053684684,-0.0069847046,-0.0065212725,-0.034778725,-0.0051899413,-0.2355132,-0.0013113765,-0.06277364,-0.26520777,-0.2743636,0.00055491016,0.18722986,0.0001408699,-0.002717286,0.13927598,0.0,-0.0009395086,0.058007687,0.0,-0.060925104,0.10265436,0.0,0.0010488247,-0.006056149,0.0,0.05160791,0.00037837995,0.0,0.012284612,0.5696022,-0.032091573,0.06421056,0.0296618,0.02803499,0.0051791547,-0.004898056,0.19630304,-0.016618568
-0.013469997,-0.0054487637,0.05775245,0.029456219,-0.18913518,-0.065011434,-0.089183725,-0.023979459,-0.024910275,-0.006391,-0.014006969,-0.0031156882,-0.19475895,-0.0040445924,-0.05824073,0.089580245,0.12772116,-0.0041859937,0.2476885,0.00014735738,0.003736769,-0.28735122,0.0,-0.10723226,-0.10183612,0.0,0.007825927,0.07804284,0.0,-0.0073471195,-0.07019328,0.0,-0.1232831,-0.10204008,0.0,-0.057391614,0.552193,-0.040548544,0.06953941,-0.5458111,-0.24546711,-0.04604135,-0.009425078,-0.03714099,-0.017965714
-0.0135671655,-0.20184968,0.49587753,0.002272374,0.03975624,0.034435924,-0.03868487,-0.009411895,0.009285603,0.0034264883,-0.005510947,-0.0027346194,0.15638486,-4.0781786e-05,0.0751501,0.113422215,0.20935315,-0.0001436828,0.23313838,0.000117986514,0.0015862649,0.14736508,0.0,-0.03314836,0.082405575,0.0,-0.06539611,-0.41727754,0.0,-0.07293379,0.042857777,0.0,0.09820766,0.011741682,0.0,0.027541114,0.5066849,-0.029081224,0.08037486,0.07906937,0.033713944,0.006148388,0.0071475566,0.23611465,0.018801956
-0.007720633,-0.4699019,-0.52776617,0.0143272355,-0.048045523,-0.016565306,0.046746638,0.001089831,-0.16752516,-0.07842707,-0.03454111,-0.0062006805,0.03637553,0.00063509913,0.0013634167,0.04734424,-0.32598498,0.0051220525,-0.6324821,-0.0005662104,-0.01427113,-0.25194782,0.0,-0.03720394,-0.042206056,0.0,-0.09797749,-0.47823548,0.0,-0.007945383,-0.009650847,0.0,-0.052065466,-0.020179532,0.0,-0.038284685,0.42606974,-0.00036184632,0.07682064,0.017399559,0.017884444,-0.01729346,-0.03741768,-0.032892536,-0.001578811
0.052934654,-0.49088758,0.14378972,-0.25975117,-0.10832905,-0.04745136,0.046466794,0.0064396583,0.0021955841,-0.020729225,-0.013640456,-0.0024839214,-0.29156697,-0.00075450516,-0.09182033,0.043386124,0.12466164,-0.00016016873,0.110643625,0.0006815081,-0.008821712,-0.1459935,0.0,0.01026204,-0.09984572,0.0,1.3038516e-06,-0.29863584,0.0,-0.099784,0.032469243,0.0,0.07017342,0.01546677,0.0,-0.25367063,-0.84733635,0.060744587,0.061701406,-0.018507399,0.0060513658,-0.017194482,-0.0048514544,0.27726513,-0.011261464
-0.028906936,0.16881052,-0.20245823,0.26492155,0.091235556,0.035846293,-0.016179955,-0.007577324,-0.011840526,0.008504347,-0.02000187,-0.0030051337,-0.045842186,-0.0030666443,-0.03254054,0.017948931,-0.19988307,0.004487596,-0.4747424,-0.0008648477,-0.013355516,-0.2092089,0.0,0.0025515575,-0.05256963,0.0,-0.009604979,-0.3465256,0.0,-0.0074437317,-0.032563914,0.0,-0.05579257,-0.031386845,0.0,-0.031833902,0.51457894,0.007755103,0.080553,-0.24443561,-0.10934344,-0.028877856,0.006859981,0.11554171,0.0075696344
0.04764935,0.01998421,0.048169687,0.15935475,0.052549604,-0.001245461,-0.033057265,-0.01020041,0.036165033,0.02803718,-0.010083158,-0.0022415495,0.14703602,-0.0006661855,0.07206728,0.09159601,0.1487006,-0.00019464135,0.2264247,0.00012021923,0.0006672292,0.015025756,0.0,-0.031087795,-0.13453318,0.0,0.011177427,0.12854722,0.0,0.006073515,0.04388372,0.0,0.08485817,-0.07959968,0.0,-0.11558853,0.6958378,-0.013646937,0.06564855,0.021557279,0.019481355,-0.019260457,-0.002692957,0.13385358,-0.030462308
-0.014842369,-1.654163,-0.06414378,-0.26530707,-0.035083134,0.007269575,-0.009374018,-0.01136982,-0.13620119,-0.07523752,-0.023932371,-0.0066520176,-0.12112394,-3.958776e-05,-0.13622387,0.0023553506,-0.11386111,0.014902691,-0.42399454,0.00055659295,0.0006108788,-0.07798997,0.0,-0.028218681,-0.0601938,0.0,-0.013680738,-0.33514744,0.0,0.010034918,-0.011275089,0.0,-0.051485386,-0.016168436,0.0,-0.08833842,-1.313099,-0.0864764,-0.8670957,0.05460925,0.02230383,-0.0122310715,-0.15321179,-0.1936613,-0.035922997
0.12919423,-0.241297,0.1698205,-0.018011762,0.07440523,0.03774244,-0.10918657,-0.030978635,0.04739617,0.015580276,-0.014920136,-0.0036312924,-0.14980523,-0.0005578548,-0.074635684,0.06558033,0.11960982,-0.000118267344,-0.51823074,0.000117347,-0.052651156,0.13951217,0.0,-0.021035392,0.12916172,0.0,-0.03656051,0.17259072,0.0,-0.00072258076,0.031317815,0.0,-0.035974752,-0.006365407,0.0,0.008928006,0.46475366,-0.017339978,0.07582405,-0.08972406,-0.018898508,0.007938579,-0.029527415,0.11973679,-0.043419782
-0.026618233,-0.78575265,-0.20371212,-0.43942302,-0.0015865543,0.00035663383,0.050522212,0.0039241766,-0.10757761,-0.041733976,-0.018456237,-0.0006861508,0.050295632,0.00013170307,0.028250402,0.01658751,-0.11462798,0.0093990145,-0.4704769,-0.0017659133,0.0056480486,-0.0757794,0.0,-0.043078035,-0.036977023,0.0,-0.056635626,-0.3378128,0.0,0.015121147,0.00986427,0.0,-0.08586086,0.010810922,0.0,-0.1234269,-1.2074131,-0.078893825,-0.7568415,0.060096633,0.025728233,0.0026651276,-0.01103175,-0.19984548,-0.086441286
-0.02569316,-0.45234033,-0.4637211,-0.7053242,-0.0790894,-0.023492292,0.014886373,0.01887506,-0.1459939,-0.08168767,-0.016009122,-0.003332015,-0.08444417,0.0006316039,-0.09082216,-0.12796357,-0.17738296,-0.0012632797,-0.22592695,0.00027357697,-0.055109035,0.1426039,0.0,-0.035777662,-0.059069313,0.0,0.03188403,-0.21326423,0.0,-0.056118947,0.01176401,0.0,-0.08434912,-0.0062074754,0.0,0.02174682,-0.9412472,-0.12358322,-0.60393715,-0.101544276,-0.047140997,-0.041531432,-0.04791947,-0.21671073,0.018059228
0.0033344876,-0.0040609827,0.02510899,0.056958,0.0879104,0.034374386,-0.037263136,-0.024775775,0.00619922,0.00682627,0.06296342,0.019513404,0.10367334,0.0037769545,-0.03392519,-0.04708979,-0.14289528,0.0028683688,0.2635545,0.0020217577,-0.0032580013,0.09249542,0.0,-0.011667318,-0.10638158,0.0,0.05164125,0.13508175,0.0,-0.0029724564,0.009537062,0.0,0.10531324,-0.100683436,0.0,-0.3375172,-1.4326279,-0.030280797,0.07943019,0.06477595,0.041855797,-0.0072086034,0.021752821,0.32127807,-0.021156741
-0.030208088,-0.27432483,-0.07031713,-0.089785956,-0.008595553,-0.008074287,0.012191763,0.026493026,-0.063190706,-0.010855511,-0.022145925,-0.0032336565,-0.12347782,-0.0006170415,-0.12592179,0.019294163,-0.14748429,-0.0020805588,-0.39438468,-0.0026231636,-0.00020237976,-0.097590685,0.0,-0.013340571,-0.029075589,0.0,-0.038429774,-0.2660386,0.0,0.009059375,0.006503659,0.0,-0.060511835,0.016997915,0.0,-0.12996876,-1.459852,-0.05576929,-0.8700025,0.04908999,0.047180906,-0.025501834,0.016685765,-0.15551315,-0.06590416
0.004082633,-0.4755911,-0.3560456,-0.19703418,0.08394527,0.03279637,-0.021572614,0.026360065,-0.33570105,-0.13150309,-0.010813093,-0.003121168,0.043818418,-0.00090001523,0.013147085,0.03719547,0.10667081,-0.00051734707,-0.5538982,0.00027850198,-0.08844244,-0.12532108,0.0,0.0030884375,0.008685071,0.0,0.047531646,0.06868878,0.0,-0.005882832,0.017395116,0.0,0.06584405,-0.025871184,0.0,0.08359019,-0.97746605,0.043748166,0.071152985,-0.004367357,-0.0089938715,-0.05517087,-0.013008868,0.13384375,0.017260458
-0.0080143735,-0.3731944,0.2794759,-0.15012465,0.14031602,0.060327332,-0.046534568,-0.0008424609,-0.22768973,-0.08022187,-0.0037939693,-0.0020851302,0.16932617,0.00082871405,0.055440415,0.06933933,0.12214988,-0.0002700961,0.24775338,0.0009619101,-0.007835831,0.2192605,0.0,-0.013510846,0.02339392,0.0,-0.08752269,-0.32208884,0.0,-0.049774345,0.005870459,0.0,0.057122286,0.03742121,0.0,0.11470268,-0.9629206,0.065509066,0.08963182,0.098999776,0.03755841,-0.057429746,0.008908916,0.1927941,0.009801792
-0.016103653,-1.668666,-0.018301947,-0.14478901,0.026302887,-0.0102919685,-0.01845091,-0.007243864,-0.009214828,0.0036433842,-0.013487817,-0.0071543525,0.064053625,-0.00028262264,0.010746961,0.040407464,0.1192541,-0.0010634355,-0.5126385,0.00029069124,-0.043182287,-0.1708013,0.0,-0.041891173,0.044980023,0.0,-0.09142279,-0.2521447,0.0,-0.089950524,-0.054975197,0.0,-0.15116091,8.389837e-05,0.0,0.09886251,-1.0115389,-0.22970511,-0.79962593,0.0274274,0.011601568,0.0031452877,-0.045808557,-0.23169234,0.01853283
-0.03108911,-1.2791382,-0.33124092,-0.14786373,0.01531803,-0.018740129,0.004405998,-0.011031681,-0.07486044,-0.05507933,-0.018871961,-0.0076072724,-0.10538738,4.012407e-05,-0.12637457,-0.089289084,-0.15125953,-0.001193889,-0.32440245,0.0001117969,-0.004536661,-0.13357292,0.0,-0.017378138,-0.06913285,0.0,0.040083442,-0.28734612,0.0,-0.05128653,-0.05258595,0.0,0.01482419,-0.0732369,0.0,0.0032176522,-1.0243365,-0.22827189,-0.83952254,-0.08340536,-0.024908816,-0.06615797,-0.05559153,-0.16843078,-0.0023038147
0.12730767,-0.52776414,-0.3686821,-0.2298358,-0.08800154,-0.05752484,-0.030902745,-0.008740725,-0.010073161,-0.0119898785,-0.012839112,-0.0048254635,-0.06268215,-0.0011586196,0.005390778,-0.096967995,-0.15262164,-0.0005064127,0.049441844,0.0010780524,-0.014577117,0.023376502,0.0,-0.11197573,-0.16014424,0.0,-0.013601962,-0.22099467,0.0,-0.051366877,-0.0067980913,0.0,0.0007128597,0.027648533,0.0,0.08381457,-0.89648986,0.022344679,0.07162323,-0.14369653,-0.068708114,-0.20178254,-0.07070603,-0.17311595,-0.059182275
-0.023159347,-0.2248486,-0.15884334,-0.03263723,-0.054628767,-0.017735383,0.02206866,0.016690787,-0.072494656,-0.049817387,-0.022916673,-0.006545281,-0.06154821,-0.00026697497,-0.02426203,-0.06988469,-0.17237113,-0.00054978125,-0.43225825,0.000903803,-0.08706488,-0.06152162,0.0,0.11853459,-0.02881856,0.0,0.05157502,0.10435818,0.0,0.0042043095,0.029824026,0.0,-0.07246945,0.03857729,0.0,-0.3999689,-0.99645805,0.010111292,0.09207642,0.017876564,0.023538508,-0.17539772,-0.04273808,-0.24670222,0.01623847
-0.03409325,-0.18395744,-0.42567074,-0.01887156,0.02364618,-0.018417357,0.005084125,-0.0030881234,-0.0061323107,0.0033164108,-0.035942387,-0.006310666,0.12468847,-0.00091069937,0.06655489,-0.28334808,-0.31884867,7.205311e-05,0.19907081,0.00013571777,0.002862623,0.08406789,0.0,-0.012587827,0.07333042,0.0,-0.085776865,0.09507372,0.0,0.0048788153,-0.0130437,0.0,-0.10531177,0.077214085,0.0,0.05789719,0.49003342,-0.03708378,0.06164587,0.048636053,0.026270485,0.004593429,-0.041217938,-0.40972063,-0.11011036
-0.025372129,-0.40815213,-0.26513654,-0.043390725,0.036332104,-0.0010512057,-0.063398875,-0.016654897,-0.011931225,-0.0052920827,-0.02403722,-0.0039850436,-0.09551488,-0.000409199,-0.053829953,0.031830058,-0.2127338,-0.0016055955,-0.577009,-0.00080799946,0.0022255406,-0.12429129,0.0,-0.022197856,-0.052160904,0.0,-0.050978735,-0.33457085,0.0,0.000772553,-0.0031034953,0.0,-0.062146287,-0.007092464,0.0,-0.047137775,0.49634182,0.005381134,0.07354308,0.03220714,0.018814676,-0.043915574,0.0021149304,-0.2631252,-0.19169462
0.14663476,-0.590904,-0.2684671,-0.10191546,-0.04381943,-0.021274524,-0.0771995,-0.029749144,0.011010077,0.016660126,-0.0060381778,-0.0021859517,-0.1777928,-3.758537e-05,-0.14306839,0.0025321143,0.0644591,-0.0034770768,0.028090281,0.00012405032,-0.023349248,0.071981326,0.0,-0.04964166,-0.14725019,0.0,-0.021895178,-0.30268177,0.0,-0.030711526,-0.015774405,0.0,0.06063925,0.023064673,0.0,-0.088546455,-1.072274,-0.10347365,-0.44206393,-0.09097438,-0.07091411,-0.016467126,-0.20112742,-0.2544573,-0.0096998485
-0.01799632,-0.14200892,-0.097538956,0.00178783,-0.016368946,-0.010799062,-0.011065942,-0.009777761,0.01597121,0.014078023,-0.015195998,-0.005410786,-0.08479204,-0.00044458505,-0.04944786,-0.07414216,-0.18045494,-0.0007479073,-0.3058067,5.7175326e-05,-0.030734194,0.059075437,0.0,-0.008227587,0.096787564,0.0,-0.060065188,0.02309498,0.0,-0.012015455,0.021995166,0.0,-0.08051702,0.03637597,0.0,-0.055764355,0.48443067,0.002683458,0.068751864,-0.31849477,-0.1425802,0.018179053,0.017057741,-0.35222307,0.019631717
-0.047757395,-0.38560116,-0.31416324,-0.25405777,-0.048001565,-0.01042622,0.00078202476,-0.022147113,-0.13599539,-0.08883223,0.08956394,0.029516248,0.08842839,0.0032721108,-0.040495697,-0.13835153,-0.17805336,-0.0012232221,0.13293865,9.829234e-05,0.010344832,-0.09904938,0.0,0.03829208,-0.063403435,0.0,0.1263196,0.15808886,0.0,0.01836368,0.056737967,0.0,-0.081316,0.019634772,0.0,-0.015674403,0.45373967,-0.029144958,0.057636473,-0.22130717,-0.12034656,-0.023899084,-0.006281413,-0.17811881,-0.016175266
-0.016269896,-0.42423117,-0.09430493,-0.017791228,-0.12113885,-0.03851582,-0.030617995,-0.009192015,-0.0067170276,-0.012024895,0.00019403324,-0.0032723842,-0.01875403,0.00018618433,0.05286262,0.010896087,0.07538717,-0.0023444383,0.16454358,-4.1298692e-05,0.009675959,0.045366846,0.0,-0.08674767,0.110300735,0.0,-0.06346209,-0.23444049,0.0,-0.010588896,-0.0073402403,0.0,-0.1036153,0.001979394,0.0,-0.33897012,-1.1693021,-0.07464956,0.069720306,-0.12362103,-0.10132011,0.017667364,-0.0101077575,-0.25169188,0.005891102
-0.012968512,-0.5241757,0.6965333,0.026849877,0.05793285,0.018781137,0.09132094,0.029697254,0.06631216,0.02507377,-0.004773821,-0.002317349,-0.08269058,0.00016950439,-0.06768636,0.039751977,0.13219792,-0.001488017,-0.31687784,0.0002896323,-0.038430493,-0.22529005,0.0,-0.05527636,-0.069045365,0.0,0.013589458,-0.13845307,0.0,-0.009009624,0.03453438,0.0,0.09640251,-0.021870563,0.0,0.09551277,-0.6356927,-0.16586965,-0.5377913,-0.09434654,-0.004481187,-0.02246566,-0.11981785,-0.15754746,0.007890457
-0.018325442,-0.7532769,-0.33151507,-0.48624182,-0.08827762,-0.032532237,-0.020508245,-0.00906495,-0.10614993,-0.0720579,-0.043635085,-0.007728878,0.06583379,-0.0010196668,-0.013659313,-0.17713244,-0.19761428,-0.00076778024,0.19557254,0.00054165785,0.011240133,0.09929743,0.0,-0.05781944,-0.010968081,0.0,0.08952345,0.1113603,0.0,0.010187233,0.0013126552,0.0,0.035599608,0.0251915,0.0,-0.26408282,-1.024464,-0.025821421,0.058969505,-0.016612934,0.0042739846,0.032002565,-0.0018787121,0.34481686,-0.020159181
-0.016953927,-1.6225449,-0.28177735,-0.5241561,-0.009868815,0.00015295425,-0.021088336,-0.0025309403,-0.19376291,-0.09446723,-0.024967296,-0.0076572085,0.063367106,-0.00012380574,0.08423857,0.0069163693,-0.10653946,0.030539218,-0.43783137,-0.0014991323,-0.006224518,-0.091447905,0.0,-0.03376186,-0.055452727,0.0,-0.05243287,-0.3276976,0.0,0.00050343724,-0.03727289,0.0,-0.06258228,-0.022618974,0.0,-0.097267315,-1.2629976,-0.089571744,-0.80605793,-0.15364125,-0.07130529,-0.025468234,-0.060676515,-0.21020344,-0.009042311
0.002834997,-0.7855292,0.17620152,-0.41436735,-0.061629552,-0.021456355,0.04990729,-0.0036217724,-0.27884176,-0.09214708,-0.0071450016,-0.0011622842,-0.21837123,0.0008922024,-0.14255938,0.10971695,0.18822017,-0.00014623531,0.047529854,8.160188e-05,0.0005885149,-0.16080391,0.0,-0.010692089,-0.031181138,0.0,0.066450365,-0.5789285,0.0,-0.21172504,0.053601887,0.0,0.06795915,0.009591353,0.0,0.034646247,0.24542737,-0.022399796,0.015146522,-0.026842887,-0.014951467,0.12936063,9.386967e-05,-0.2375792,-0.016502818
0.016052641,0.02575449,-0.105548725,0.044988893,-0.06014354,-0.041996527,0.0009667003,0.00411927,0.031295646,0.008399947,-0.014471952,-0.006330024,-0.07704083,-0.0007178809,-0.038402896,-0.11131161,-0.18933713,0.00068901246,-0.49896696,0.000113110116,-0.027802857,0.100195125,0.0,-0.032071535,0.070941985,0.0,-0.06861885,0.09708094,0.0,-0.0112486845,0.015537425,0.0,-0.080281936,0.049283326,0.0,-0.0355477,0.5442048,-0.0051821643,0.07216596,0.039614998,0.036342915,0.007534654,-0.027817475,0.20813128,-0.0014147884
0.002795888,-0.55990803,-0.13369618,-0.1192504,-0.0591491,-0.035520587,-0.030886834,-0.0022238684,-0.08398922,-0.025233077,-0.010336267,-4.5454195e-05,-0.20511658,0.0009487503,-0.10561364,0.11356746,0.15143174,-4.4305067e-05,0.17112492,0.00010313695,-0.0064030816,0.07487177,0.0,-0.04739741,0.08416357,0.0,-0.091878645,0.11787022,0.0,0.0070101446,-0.045929395,0.0,-0.09265749,-0.011336557,0.0,0.0034700935,0.56404686,-0.021508452,0.06874805,0.011742484,0.013488998,-0.028376771,-0.007704847,0.112042926,-0.003928624
-0.023495633,-0.1723591,-0.3020624,-0.44760776,-0.05815722,-0.040536422,-0.058902204,-0.026194295,0.0069932737,0.002285834,-0.0076037617,-0.0028847829,-0.025450343,-0.00066050095,0.02460734,0.07801748,0.08667415,-0.00015438226,0.16745624,0.0001223869,-0.0018913101,0.0690836,0.0,-0.0021921108,0.068338096,0.0,-0.06795108,0.007710971,0.0,-0.032638893,-0.062388282,0.0,-0.11054479,0.020988235,0.0,-0.08122375,0.60955805,-0.021086812,0.05827256,-0.4653903,-0.24058087,-0.018279366,-0.020116407,0.057438783,0.013338815
0.020765582,0.24721627,-0.047382507,0.22383864,0.005536655,-0.005650804,-0.03859819,-0.009241277,-0.14923048,-0.028017208,-0.003319171,0.00014750582,-0.08216893,0.00030635213,-0.05839868,0.09010172,0.13563491,0.00053895614,0.21229596,0.00011982337,-0.0052722287,0.086957335,0.0,0.0013600731,0.0759492,0.0,-0.06557946,0.08548434,0.0,-0.0016912338,0.0046337494,0.0,-0.08852386,0.027071983,0.0,-0.05100324,0.6686566,-0.01562733,0.06647924,0.048001885,0.028529283,0.005922751,-0.011938085,0.16936335,-0.0067130867
-0.00012403268,0.26777703,-0.59627604,-0.0024169493,0.052447397,-0.04061783,-0.018803587,-0.003431478,-0.0029664487,0.007954386,-0.05523767,-0.011470798,0.1384519,-0.003344648,0.046540413,-0.36629826,-0.37898234,0.00050366716,0.13115895,0.00014087425,-0.0100449845,-0.4269175,0.0,-0.09353596,0.05261588,0.0,-0.088669054,0.11107192,0.0,0.0056270063,0.031959236,0.0,-0.067246035,0.04910956,0.0,0.06520074,0.5572369,-0.029020999,0.0636003,0.095461264,0.04438489,-0.019523611,-0.03555791,0.0776502,-0.013251296
-0.016408406,-1.2084811,-0.29995722,-0.558251,-0.011045989,-0.00016593933,-0.028242446,-0.006389298,-0.19475296,-0.09226638,-0.026373386,-0.0076572085,0.07204828,-0.00012380574,0.09612509,0.008875945,-0.10757552,0.034995373,-0.43641976,-0.0014991323,-0.008826149,-0.097054236,0.0,-0.03531323,-0.060503196,0.0,-0.06452636,-0.32040107,0.0,-0.007104973,-0.038226347,0.0,-0.073879115,-0.024224956,0.0,-0.099017635,-1.2571669,-0.0855881,-0.75015783,-0.15259121,-0.07799015,-0.031886313,-0.07902219,-0.18751727,-0.008890658
0.005642373,-0.007051329,-0.32579157,0.10482624,-0.040300652,-0.012839645,-0.03831555,-0.03879927,-0.35198408,-0.08948089,0.044737313,0.013412192,0.06755782,-0.0064941146,-0.04492343,-0.103525884,-0.2577742,0.0004451787,-0.48229015,7.612303e-05,-0.029991578,0.11633128,0.0,-0.03596889,0.06057744,0.0,-0.08954693,-0.4132875,0.0,-0.04940098,-0.0020119422,0.0,-0.0955733,0.06493436,0.0,-0.07498908,0.41850185,-0.008597451,0.08733705,0.016370958,0.020615438,-0.049508385,0.004326088,0.20700778,0.04331637
0.0963241,0.19638318,-0.04926754,0.34611273,-0.0943902,-0.009661052,-0.03534247,-0.010132772,0.06327331,0.032646615,-0.008069688,-0.0030504987,0.15269834,-0.0011602147,0.08087336,0.14292133,0.2325419,-0.00021018514,0.21556179,0.00014217295,0.0016540152,-0.27622786,0.0,-0.03628343,-0.07288146,0.0,0.06803877,-0.5491764,0.0,-0.12174951,0.069022335,0.0,0.09700226,-0.0031439618,0.0,0.025066307,0.5072902,-0.059582353,0.06821731,0.08505171,0.033746857,-0.0015939503,-0.0032549535,0.03622621,-0.058295697
-0.040504478,-0.2991498,-0.5169401,-0.31376502,-0.06552507,-0.036604743,-0.075840004,-0.019214995,0.020083368,0.0077910554,0.027362788,0.0138544515,0.022842655,0.0073294803,-0.055049557,-0.077696286,-0.17237577,-0.0012706227,-0.29224035,0.00030369687,-0.004940003,-0.1155661,0.0,-0.005842021,-0.059214137,0.0,0.017255476,-0.2822511,0.0,-0.079343714,-0.025826456,0.0,0.03641884,-0.018356236,0.0,0.009956603,-0.9689707,-0.2422474,-0.7770151,-0.14882082,-0.031302847,0.013347081,-0.027120873,-0.23522975,0.0031465148
